order_id,order_date,region,category,product,customer_segment,quantity,unit_price,discount,revenue,cost,profit
ORD-00902,2024-01-15,North,Sports,Yoga Mat,Corporate,2,24.99,0.0,49.98,26.77,23.21
ORD-00903,2022-09-05,East,Sports,Dumbbells,Wholesale,2,34.99,0.1,62.98,32.77,30.21
ORD-00904,2023-11-06,West,Clothing,Sneakers,Wholesale,2,79.99,0.1,143.98,77.13,66.85
ORD-00905,2024-06-19,West,Home & Kitchen,Lamp,Retail,1,24.99,0.0,24.99,13.87,11.12
ORD-00906,2023-10-11,West,Sports,Yoga Mat,Corporate,4,24.99,0.0,99.96,50.42,49.54
ORD-00907,2024-01-24,East,Electronics,Tablet,Retail,1,329.0,0.2,263.2,187.48,75.72
ORD-00908,2025-11-15,South,Home & Kitchen,Lamp,Corporate,4,24.99,0.0,99.96,54.56,45.4
ORD-00909,2024-01-14,North,Clothing,Sneakers,Wholesale,4,79.99,0.1,287.96,187.65,100.31
ORD-00910,2023-06-08,East,Electronics,Smartphone,Corporate,2,699.0,0.0,1398.0,821.16,576.84
ORD-00911,2023-10-12,West,Electronics,Headphones,Wholesale,1,149.0,0.1,134.1,83.52,50.58
ORD-00912,2024-05-15,North,Clothing,Jacket,Corporate,5,89.99,0.0,449.95,226.23,223.72
ORD-00913,2025-01-26,East,Sports,Dumbbells,Corporate,1,34.99,0.2,27.99,19.11,8.88
ORD-00914,2024-06-27,South,Electronics,Monitor,Retail,2,279.0,0.0,558.0,299.3,258.7
ORD-00915,2022-11-20,South,Clothing,Dress,Corporate,4,59.99,0.0,239.96,124.23,115.73
ORD-00916,2022-10-01,East,Clothing,Dress,Wholesale,3,59.99,0.1,161.97,86.35,75.62
ORD-00917,2024-01-23,South,Sports,Water Bottle,Retail,5,12.99,0.0,64.95,29.43,35.52
ORD-00918,2025-02-17,South,Electronics,Monitor,Corporate,1,279.0,0.0,279.0,127.63,151.37
ORD-00919,2024-05-28,East,Clothing,T-Shirt,Retail,3,19.99,0.0,59.97,35.51,24.46
ORD-00920,2022-01-29,West,Sports,Water Bottle,Wholesale,1,12.99,0.1,11.69,6.22,5.47
ORD-00921,2023-08-13,West,Sports,Yoga Mat,Wholesale,5,24.99,0.1,112.45,60.27,52.18
ORD-00922,2025-10-18,South,Sports,Yoga Mat,Wholesale,4,24.99,0.1,89.96,45.41,44.55
ORD-00923,2023-04-28,West,Clothing,Jacket,Wholesale,6,89.99,0.1,485.95,249.92,236.03
ORD-00924,2022-09-30,East,Sports,Yoga Mat,Corporate,4,24.99,0.2,79.97,51.33,28.64
ORD-00925,2023-06-09,North,Electronics,Tablet,Wholesale,1,329.0,0.1,296.1,171.29,124.81
ORD-00926,2025-05-26,North,Electronics,Headphones,Corporate,5,149.0,0.0,745.0,444.49,300.51
ORD-00927,2024-01-30,South,Electronics,Tablet,Wholesale,1,329.0,0.1,296.1,172.37,123.73
ORD-00928,2024-08-16,South,Electronics,Headphones,Retail,5,149.0,0.0,745.0,348.31,396.69
ORD-00929,2022-09-19,West,Home & Kitchen,Toaster,Wholesale,4,29.99,0.1,107.96,65.01,42.95
ORD-00930,2024-11-24,East,Sports,Yoga Mat,Retail,3,24.99,0.2,59.98,44.92,15.06
ORD-00931,2025-02-12,West,Electronics,Smartphone,Corporate,1,699.0,0.05,664.05,341.83,322.22
ORD-00932,2024-08-14,West,Electronics,Monitor,Wholesale,1,279.0,0.1,251.1,145.86,105.24
ORD-00933,2022-08-19,South,Electronics,Headphones,Retail,1,149.0,0.0,149.0,71.09,77.91
ORD-00934,2024-11-07,East,Clothing,Dress,Retail,1,59.99,0.1,53.99,33.9,20.09
ORD-00935,2024-05-02,North,Clothing,Sneakers,Corporate,1,79.99,0.0,79.99,36.31,43.68
ORD-00936,2025-10-25,North,Sports,Treadmill,Retail,5,499.0,0.0,2495.0,1435.99,1059.01
ORD-00937,2022-03-01,North,Sports,Water Bottle,Corporate,4,12.99,0.2,41.57,30.83,10.74
ORD-00938,2025-09-09,North,Home & Kitchen,Mixer,Corporate,5,39.99,0.05,189.95,99.72,90.23
ORD-00939,2025-03-11,South,Clothing,T-Shirt,Corporate,3,19.99,0.0,59.97,34.17,25.8
ORD-00940,2022-05-25,West,Electronics,Monitor,Retail,4,279.0,0.05,1060.2,517.13,543.07
ORD-00941,2022-11-30,West,Sports,Treadmill,Corporate,1,499.0,0.05,474.05,284.51,189.54
ORD-00942,2023-09-28,South,Home & Kitchen,Mixer,Wholesale,3,39.99,0.1,107.97,57.58,50.39
ORD-00943,2024-03-05,West,Home & Kitchen,Lamp,Corporate,5,24.99,0.05,118.7,71.43,47.27
ORD-00944,2023-01-17,West,Sports,Dumbbells,Corporate,1,34.99,0.05,33.24,19.3,13.94
ORD-00945,2025-11-06,South,Sports,Resistance Band,Wholesale,5,15.99,0.1,71.95,39.46,32.49
ORD-00946,2022-06-12,West,Home & Kitchen,Coffee Maker,Corporate,2,59.99,0.0,119.98,69.14,50.84
ORD-00947,2024-05-25,East,Electronics,Tablet,Wholesale,1,329.0,0.1,296.1,153.36,142.74
ORD-00948,2024-04-25,North,Sports,Resistance Band,Retail,3,15.99,0.0,47.97,23.42,24.55
ORD-00949,2024-10-28,North,Electronics,Monitor,Wholesale,2,279.0,0.1,502.2,254.89,247.31
ORD-00950,2025-12-13,East,Home & Kitchen,Lamp,Wholesale,4,24.99,0.2,79.97,51.73,28.24
ORD-00951,2023-12-01,South,Clothing,Jeans,Wholesale,1,49.99,0.2,39.99,29.86,10.13
ORD-00952,2025-10-11,North,Sports,Resistance Band,Retail,1,15.99,0.0,15.99,8.14,7.85
ORD-00953,2022-12-18,West,Sports,Water Bottle,Corporate,7,12.99,0.0,90.93,49.35,41.58
ORD-00954,2024-01-09,West,Home & Kitchen,Mixer,Retail,1,39.99,0.0,39.99,18.67,21.32
ORD-00955,2025-11-26,South,Electronics,Smartphone,Corporate,4,699.0,0.2,2236.8,1359.6,877.2
ORD-00956,2025-01-08,South,Electronics,Headphones,Retail,3,149.0,0.05,424.65,202.61,222.04
ORD-00957,2022-11-09,West,Sports,Water Bottle,Wholesale,1,12.99,0.1,11.69,6.32,5.37
ORD-00958,2025-03-12,West,Electronics,Headphones,Wholesale,1,149.0,0.1,134.1,88.94,45.16
ORD-00959,2025-03-31,East,Electronics,Monitor,Corporate,4,279.0,0.1,1004.4,623.5,380.9
ORD-00960,2024-09-26,South,Electronics,Tablet,Wholesale,1,329.0,0.1,296.1,175.35,120.75
ORD-00961,2025-08-20,West,Sports,Dumbbells,Corporate,5,34.99,0.2,139.96,87.83,52.13
ORD-00962,2024-06-12,North,Clothing,Jacket,Retail,2,89.99,0.05,170.98,90.27,80.71
ORD-00963,2024-11-05,South,Home & Kitchen,Lamp,Corporate,4,24.99,0.0,99.96,58.22,41.74
ORD-00964,2025-12-27,West,Sports,Treadmill,Wholesale,5,499.0,0.1,2245.5,1355.47,890.03
ORD-00965,2025-11-15,North,Sports,Yoga Mat,Wholesale,2,24.99,0.1,44.98,23.66,21.32
ORD-00966,2022-07-26,West,Sports,Treadmill,Wholesale,2,499.0,0.1,898.2,598.69,299.51
ORD-00967,2023-06-19,East,Clothing,Jeans,Wholesale,5,49.99,0.1,224.96,142.73,82.23
ORD-00968,2024-05-31,North,Clothing,T-Shirt,Wholesale,5,19.99,0.1,89.95,52.27,37.68
ORD-00969,2023-12-29,North,Home & Kitchen,Coffee Maker,Corporate,5,59.99,0.1,269.95,165.1,104.85
ORD-00970,2022-04-14,West,Sports,Dumbbells,Retail,1,34.99,0.1,31.49,19.85,11.64
ORD-00971,2025-02-25,North,Electronics,Smartphone,Wholesale,1,699.0,0.1,629.1,331.01,298.09
ORD-00972,2025-12-21,West,Sports,Dumbbells,Retail,2,34.99,0.0,69.98,40.09,29.89
ORD-00973,2023-02-18,West,Sports,Dumbbells,Corporate,2,34.99,0.05,66.48,35.07,31.41
ORD-00974,2022-12-17,North,Home & Kitchen,Toaster,Retail,4,29.99,0.0,119.96,65.31,54.65
ORD-00975,2022-11-07,West,Clothing,Jeans,Corporate,4,49.99,0.05,189.96,116.92,73.04
ORD-00976,2025-10-29,East,Electronics,Monitor,Retail,2,279.0,0.2,446.4,318.58,127.82
ORD-00977,2022-06-23,East,Home & Kitchen,Vacuum,Retail,2,129.99,0.05,246.98,119.39,127.59
ORD-00978,2025-09-14,South,Electronics,Tablet,Wholesale,3,329.0,0.2,789.6,547.9,241.7
ORD-00979,2023-10-05,East,Electronics,Headphones,Wholesale,5,149.0,0.1,670.5,413.51,256.99
ORD-00980,2025-08-11,South,Sports,Treadmill,Retail,4,499.0,0.0,1996.0,1161.96,834.04
ORD-00981,2022-03-17,East,Sports,Yoga Mat,Retail,5,24.99,0.1,112.45,61.55,50.9
ORD-00982,2024-11-13,East,Home & Kitchen,Coffee Maker,Corporate,1,59.99,0.0,59.99,35.01,24.98
ORD-00983,2025-04-28,East,Clothing,Jacket,Retail,4,89.99,0.1,323.96,167.95,156.01
ORD-00984,2024-02-03,East,Home & Kitchen,Mixer,Wholesale,1,39.99,0.2,31.99,23.64,8.35
ORD-00985,2023-09-03,North,Sports,Treadmill,Corporate,2,499.0,0.2,798.4,597.15,201.25
ORD-00986,2025-07-09,South,Home & Kitchen,Toaster,Corporate,3,29.99,0.2,71.98,51.08,20.9
ORD-00987,2025-03-19,South,Sports,Resistance Band,Corporate,2,15.99,0.0,31.98,15.96,16.02
ORD-00988,2023-01-30,East,Sports,Dumbbells,Wholesale,2,34.99,0.2,55.98,35.96,20.02
ORD-00989,2022-06-17,North,Electronics,Monitor,Corporate,2,279.0,0.05,530.1,257.63,272.47
ORD-00990,2024-12-13,West,Sports,Treadmill,Corporate,6,499.0,0.05,2844.3,1794.83,1049.47
ORD-00991,2024-09-29,West,Clothing,Jeans,Corporate,4,49.99,0.2,159.97,103.71,56.26
ORD-00992,2024-11-17,North,Clothing,Sneakers,Corporate,4,79.99,0.0,319.96,179.81,140.15
ORD-00993,2024-01-27,North,Sports,Dumbbells,Retail,1,34.99,0.0,34.99,18.75,16.24
ORD-00994,2024-12-06,South,Electronics,Headphones,Retail,4,149.0,0.0,596.0,294.48,301.52
ORD-00995,2022-10-20,South,Sports,Dumbbells,Corporate,3,34.99,0.0,104.97,50.63,54.34
ORD-00996,2024-09-28,North,Electronics,Tablet,Corporate,2,329.0,0.0,658.0,337.31,320.69
ORD-00997,2023-09-27,West,Home & Kitchen,Vacuum,Retail,5,129.99,0.1,584.96,305.43,279.53
ORD-00998,2024-10-30,West,Sports,Water Bottle,Corporate,3,12.99,0.0,38.97,18.06,20.91
ORD-00999,2025-09-22,West,Sports,Yoga Mat,Wholesale,4,24.99,0.1,89.96,59.35,30.61
ORD-01000,2023-07-23,North,Clothing,T-Shirt,Corporate,5,19.99,0.2,79.96,56.91,23.05
ORD-01001,2023-09-25,North,Electronics,Smartphone,Corporate,5,699.0,0.0,3495.0,2074.61,1420.39
ORD-01002,2023-01-23,West,Electronics,Laptop,Corporate,4,899.0,0.0,3596.0,1750.51,1845.49
ORD-01003,2025-04-01,West,Electronics,Tablet,Retail,5,329.0,0.05,1562.75,952.94,609.81
ORD-01004,2023-11-28,West,Clothing,Sneakers,Retail,1,79.99,0.0,79.99,40.58,39.41
ORD-01005,2022-08-23,North,Clothing,Jacket,Retail,2,89.99,0.0,179.98,87.89,92.09
ORD-01006,2022-11-12,East,Sports,Yoga Mat,Retail,1,24.99,0.1,22.49,14.85,7.64
ORD-01007,2022-02-25,North,Home & Kitchen,Vacuum,Wholesale,1,129.99,0.1,116.99,61.27,55.72
ORD-01008,2023-06-13,West,Electronics,Laptop,Corporate,2,899.0,0.0,1798.0,942.06,855.94
ORD-01009,2024-02-28,North,Home & Kitchen,Mixer,Retail,3,39.99,0.05,113.97,63.94,50.03
ORD-01010,2024-09-18,North,Sports,Yoga Mat,Corporate,1,24.99,0.0,24.99,13.32,11.67
ORD-01011,2025-10-14,North,Clothing,Dress,Wholesale,2,59.99,0.1,107.98,64.22,43.76
ORD-01012,2022-06-21,South,Clothing,Jacket,Corporate,5,89.99,0.0,449.95,255.26,194.69
ORD-01013,2024-05-17,West,Electronics,Laptop,Retail,7,899.0,0.2,5034.4,3749.45,1284.95
ORD-01014,2022-05-04,West,Home & Kitchen,Lamp,Corporate,4,24.99,0.05,94.96,59.96,35.0
ORD-01015,2023-03-12,East,Electronics,Smartphone,Corporate,5,699.0,0.0,3495.0,1619.78,1875.22
ORD-01016,2022-09-09,South,Home & Kitchen,Vacuum,Wholesale,2,129.99,0.1,233.98,136.68,97.3
ORD-01017,2025-10-28,East,Home & Kitchen,Vacuum,Wholesale,3,129.99,0.1,350.97,214.23,136.74
ORD-01018,2023-12-01,South,Sports,Resistance Band,Retail,3,15.99,0.0,47.97,28.16,19.81
ORD-01019,2025-08-16,North,Sports,Dumbbells,Corporate,1,34.99,0.2,27.99,16.66,11.33
ORD-01020,2025-11-27,West,Sports,Resistance Band,Corporate,1,15.99,0.2,12.79,8.76,4.03
ORD-01021,2022-03-05,West,Electronics,Headphones,Corporate,5,149.0,0.0,745.0,429.02,315.98
ORD-01022,2022-01-18,North,Sports,Treadmill,Corporate,2,499.0,0.05,948.1,450.5,497.6
ORD-01023,2022-02-10,East,Home & Kitchen,Coffee Maker,Corporate,1,59.99,0.1,53.99,32.62,21.37
ORD-01024,2023-03-29,South,Sports,Treadmill,Corporate,1,499.0,0.0,499.0,261.44,237.56
ORD-01025,2025-12-18,South,Electronics,Smartphone,Wholesale,3,699.0,0.1,1887.3,1122.66,764.64
ORD-01026,2022-12-16,South,Clothing,T-Shirt,Retail,5,19.99,0.0,99.95,56.16,43.79
ORD-01027,2023-06-16,South,Home & Kitchen,Coffee Maker,Corporate,1,59.99,0.2,47.99,33.09,14.9
ORD-01028,2023-06-02,West,Electronics,Monitor,Corporate,1,279.0,0.05,265.05,137.02,128.03
ORD-01029,2024-11-27,West,Sports,Treadmill,Wholesale,7,499.0,0.2,2794.4,1689.5,1104.9
ORD-01030,2024-05-10,West,Home & Kitchen,Mixer,Retail,4,39.99,0.0,159.96,93.1,66.86
ORD-01031,2023-04-08,West,Electronics,Smartphone,Retail,1,699.0,0.2,559.2,380.11,179.09
ORD-01032,2024-09-09,West,Electronics,Tablet,Wholesale,3,329.0,0.1,888.3,479.44,408.86
ORD-01033,2022-04-22,East,Clothing,T-Shirt,Retail,5,19.99,0.1,89.95,51.55,38.4
ORD-01034,2025-07-04,West,Electronics,Laptop,Retail,1,899.0,0.2,719.2,413.32,305.88
ORD-01035,2022-05-07,West,Electronics,Headphones,Retail,5,149.0,0.2,596.0,341.48,254.52
ORD-01036,2023-08-27,West,Sports,Dumbbells,Corporate,7,34.99,0.0,244.93,141.98,102.95
ORD-01037,2025-07-01,North,Sports,Water Bottle,Corporate,4,12.99,0.05,49.36,30.24,19.12
ORD-01038,2022-07-27,East,Electronics,Monitor,Retail,4,279.0,0.0,1116.0,520.28,595.72
ORD-01039,2025-05-03,North,Clothing,Dress,Wholesale,2,59.99,0.2,95.98,63.15,32.83
ORD-01040,2024-05-12,West,Sports,Yoga Mat,Wholesale,1,24.99,0.1,22.49,11.47,11.02
ORD-01041,2025-04-12,West,Home & Kitchen,Toaster,Wholesale,7,29.99,0.1,188.94,99.11,89.83
ORD-01042,2025-05-20,East,Home & Kitchen,Toaster,Corporate,1,29.99,0.1,26.99,16.13,10.86
ORD-01043,2022-10-24,North,Clothing,Dress,Retail,5,59.99,0.0,299.95,153.97,145.98
ORD-01044,2023-02-15,South,Electronics,Headphones,Wholesale,2,149.0,0.2,238.4,165.03,73.37
ORD-01045,2025-05-13,East,Home & Kitchen,Lamp,Retail,3,24.99,0.05,71.22,37.43,33.79
ORD-01046,2024-07-19,North,Sports,Yoga Mat,Retail,1,24.99,0.2,19.99,12.08,7.91
ORD-01047,2024-08-13,South,Clothing,Sneakers,Wholesale,3,79.99,0.2,191.98,121.52,70.46
ORD-01048,2023-01-13,North,Home & Kitchen,Mixer,Retail,1,39.99,0.0,39.99,18.18,21.81
ORD-01049,2022-10-19,East,Sports,Yoga Mat,Retail,5,24.99,0.0,124.95,57.05,67.9
ORD-01050,2023-02-12,South,Home & Kitchen,Coffee Maker,Wholesale,2,59.99,0.1,107.98,66.93,41.05
ORD-01051,2025-02-09,South,Clothing,Jeans,Retail,1,49.99,0.0,49.99,28.82,21.17
ORD-01052,2022-02-12,South,Sports,Dumbbells,Retail,3,34.99,0.0,104.97,52.04,52.93
ORD-01053,2024-01-28,East,Clothing,Dress,Retail,5,59.99,0.05,284.95,174.5,110.45
ORD-01054,2022-08-31,South,Clothing,Jeans,Wholesale,2,49.99,0.1,89.98,50.66,39.32
ORD-01055,2023-10-14,West,Clothing,T-Shirt,Retail,6,19.99,0.1,107.95,59.27,48.68
ORD-01056,2023-11-03,South,Electronics,Headphones,Retail,2,149.0,0.1,268.2,173.7,94.5
ORD-01057,2022-06-16,West,Electronics,Smartphone,Corporate,6,699.0,0.1,3774.6,2122.75,1651.85
ORD-01058,2024-08-08,South,Home & Kitchen,Toaster,Wholesale,5,29.99,0.2,119.96,78.35,41.61
ORD-01059,2024-08-28,East,Sports,Resistance Band,Retail,1,15.99,0.0,15.99,7.72,8.27
ORD-01060,2024-07-14,South,Sports,Yoga Mat,Corporate,3,24.99,0.05,71.22,43.73,27.49
ORD-01061,2022-11-18,East,Home & Kitchen,Lamp,Wholesale,1,24.99,0.1,22.49,14.06,8.43
ORD-01062,2024-06-29,East,Clothing,Dress,Wholesale,1,59.99,0.1,53.99,31.61,22.38
ORD-01063,2024-05-22,West,Sports,Water Bottle,Wholesale,4,12.99,0.1,46.76,25.85,20.91
ORD-01064,2022-02-20,South,Sports,Yoga Mat,Retail,3,24.99,0.2,59.98,34.59,25.39
ORD-01065,2023-08-27,North,Home & Kitchen,Coffee Maker,Retail,1,59.99,0.0,59.99,27.64,32.35
ORD-01066,2025-01-23,South,Home & Kitchen,Coffee Maker,Corporate,3,59.99,0.0,179.97,89.16,90.81
ORD-01067,2023-07-17,South,Clothing,Dress,Wholesale,3,59.99,0.1,161.97,101.78,60.19
ORD-01068,2023-12-11,West,Sports,Resistance Band,Retail,1,15.99,0.1,14.39,9.57,4.82
ORD-01069,2024-03-25,South,Clothing,Jeans,Corporate,4,49.99,0.0,199.96,105.45,94.51
ORD-01070,2024-08-17,West,Home & Kitchen,Mixer,Corporate,4,39.99,0.05,151.96,90.46,61.5
ORD-01071,2024-05-05,South,Sports,Water Bottle,Corporate,5,12.99,0.0,64.95,32.88,32.07
ORD-01072,2022-09-20,East,Electronics,Monitor,Wholesale,3,279.0,0.1,753.3,430.1,323.2
ORD-01073,2025-11-15,East,Home & Kitchen,Lamp,Retail,1,24.99,0.1,22.49,14.19,8.3
ORD-01074,2022-11-11,East,Sports,Water Bottle,Wholesale,2,12.99,0.1,23.38,11.94,11.44
ORD-01075,2023-01-21,West,Electronics,Headphones,Retail,8,149.0,0.0,1192.0,553.07,638.93
ORD-01076,2025-10-14,South,Electronics,Tablet,Wholesale,3,329.0,0.1,888.3,454.44,433.86
ORD-01077,2023-08-05,South,Clothing,Jacket,Wholesale,5,89.99,0.1,404.95,233.16,171.79
ORD-01078,2024-11-27,North,Clothing,Jacket,Retail,4,89.99,0.05,341.96,170.46,171.5
ORD-01079,2022-09-22,West,Sports,Dumbbells,Retail,6,34.99,0.0,209.94,98.56,111.38
ORD-01080,2023-09-27,West,Sports,Yoga Mat,Corporate,6,24.99,0.0,149.94,80.69,69.25
ORD-01081,2025-11-03,West,Home & Kitchen,Coffee Maker,Wholesale,1,59.99,0.1,53.99,27.57,26.42
ORD-01082,2025-05-23,South,Home & Kitchen,Lamp,Retail,4,24.99,0.05,94.96,51.92,43.04
ORD-01083,2022-07-06,East,Sports,Treadmill,Retail,3,499.0,0.05,1422.15,811.31,610.84
ORD-01084,2024-04-30,South,Clothing,Dress,Corporate,4,59.99,0.05,227.96,121.83,106.13
ORD-01085,2023-01-11,North,Sports,Dumbbells,Corporate,2,34.99,0.0,69.98,34.36,35.62
ORD-01086,2025-01-06,East,Electronics,Smartphone,Wholesale,4,699.0,0.1,2516.4,1309.04,1207.36
ORD-01087,2022-06-06,North,Home & Kitchen,Vacuum,Corporate,4,129.99,0.0,519.96,253.7,266.26
ORD-01088,2022-04-02,West,Electronics,Laptop,Retail,4,899.0,0.0,3596.0,1832.17,1763.83
ORD-01089,2023-05-29,North,Clothing,Jacket,Retail,4,89.99,0.05,341.96,186.89,155.07
ORD-01090,2025-01-28,South,Sports,Yoga Mat,Retail,4,24.99,0.0,99.96,57.6,42.36
ORD-01091,2022-02-06,North,Clothing,Jacket,Retail,1,89.99,0.1,80.99,50.5,30.49
ORD-01092,2022-06-08,North,Home & Kitchen,Coffee Maker,Corporate,4,59.99,0.0,239.96,114.39,125.57
ORD-01093,2022-03-12,South,Sports,Dumbbells,Corporate,5,34.99,0.2,139.96,96.11,43.85
ORD-01094,2022-07-30,West,Home & Kitchen,Vacuum,Retail,1,129.99,0.0,129.99,73.56,56.43
ORD-01095,2023-05-27,East,Clothing,Jeans,Retail,1,49.99,0.0,49.99,25.66,24.33
ORD-01096,2023-11-22,South,Electronics,Smartphone,Retail,1,699.0,0.2,559.2,332.15,227.05
ORD-01097,2022-04-01,West,Electronics,Headphones,Wholesale,2,149.0,0.1,268.2,175.86,92.34
ORD-01098,2024-05-26,North,Clothing,Jeans,Retail,1,49.99,0.0,49.99,24.92,25.07
ORD-01099,2024-04-03,East,Electronics,Monitor,Wholesale,2,279.0,0.1,502.2,306.17,196.03
ORD-01100,2025-08-24,East,Electronics,Laptop,Retail,2,899.0,0.1,1618.2,943.84,674.36
ORD-01101,2025-12-30,South,Home & Kitchen,Mixer,Corporate,5,39.99,0.0,199.95,119.41,80.54
ORD-01102,2024-03-06,South,Home & Kitchen,Coffee Maker,Wholesale,3,59.99,0.2,143.98,94.0,49.98
ORD-01103,2022-02-06,West,Sports,Resistance Band,Retail,2,15.99,0.2,25.58,19.13,6.45
ORD-01104,2022-02-13,North,Home & Kitchen,Coffee Maker,Retail,4,59.99,0.0,239.96,130.29,109.67
ORD-01105,2022-10-09,East,Sports,Treadmill,Corporate,2,499.0,0.0,998.0,505.35,492.65
ORD-01106,2022-03-19,South,Sports,Treadmill,Retail,2,499.0,0.0,998.0,496.64,501.36
ORD-01107,2024-12-02,West,Home & Kitchen,Mixer,Retail,2,39.99,0.0,79.98,40.1,39.88
ORD-01108,2025-01-09,North,Clothing,Jeans,Retail,5,49.99,0.05,237.45,132.03,105.42
ORD-01109,2024-06-24,North,Electronics,Monitor,Retail,1,279.0,0.0,279.0,152.1,126.9
ORD-01110,2023-02-23,South,Electronics,Smartphone,Retail,5,699.0,0.0,3495.0,1696.64,1798.36
ORD-01111,2024-05-22,West,Home & Kitchen,Coffee Maker,Wholesale,2,59.99,0.1,107.98,64.89,43.09
ORD-01112,2023-08-08,West,Clothing,Jacket,Retail,3,89.99,0.0,269.97,137.61,132.36
ORD-01113,2024-08-22,West,Sports,Resistance Band,Wholesale,7,15.99,0.1,100.74,64.13,36.61
ORD-01114,2022-02-10,West,Sports,Dumbbells,Retail,3,34.99,0.0,104.97,55.94,49.03
ORD-01115,2023-06-11,West,Sports,Treadmill,Retail,4,499.0,0.1,1796.4,1079.64,716.76
ORD-01116,2023-11-14,South,Sports,Yoga Mat,Corporate,2,24.99,0.0,49.98,22.52,27.46
ORD-01117,2024-02-06,West,Sports,Water Bottle,Wholesale,6,12.99,0.1,70.15,39.56,30.59
ORD-01118,2025-08-05,North,Sports,Dumbbells,Retail,1,34.99,0.05,33.24,20.64,12.6
ORD-01119,2023-02-02,West,Home & Kitchen,Toaster,Corporate,6,29.99,0.2,143.95,99.56,44.39
ORD-01120,2022-04-29,West,Sports,Yoga Mat,Corporate,2,24.99,0.0,49.98,27.22,22.76
ORD-01121,2022-02-27,South,Home & Kitchen,Lamp,Retail,4,24.99,0.2,79.97,47.19,32.78
ORD-01122,2025-05-18,South,Electronics,Laptop,Corporate,1,899.0,0.05,854.05,458.18,395.87
ORD-01123,2022-06-14,South,Sports,Yoga Mat,Corporate,4,24.99,0.0,99.96,55.36,44.6
ORD-01124,2024-12-27,West,Home & Kitchen,Vacuum,Wholesale,1,129.99,0.1,116.99,73.64,43.35
ORD-01125,2022-10-20,East,Clothing,Sneakers,Wholesale,3,79.99,0.1,215.97,143.51,72.46
ORD-01126,2022-01-04,North,Electronics,Monitor,Retail,5,279.0,0.0,1395.0,781.14,613.86
ORD-01127,2022-12-28,East,Clothing,Jeans,Retail,2,49.99,0.05,94.98,47.72,47.26
ORD-01128,2024-07-11,South,Clothing,Jeans,Retail,1,49.99,0.2,39.99,23.87,16.12
ORD-01129,2023-06-16,West,Sports,Resistance Band,Retail,1,15.99,0.0,15.99,7.39,8.6
ORD-01130,2024-02-13,North,Home & Kitchen,Mixer,Wholesale,3,39.99,0.1,107.97,64.53,43.44
ORD-01131,2024-09-20,North,Electronics,Laptop,Retail,3,899.0,0.0,2697.0,1482.81,1214.19
ORD-01132,2022-07-18,South,Electronics,Monitor,Wholesale,5,279.0,0.1,1255.5,822.8,432.7
ORD-01133,2023-11-22,West,Home & Kitchen,Toaster,Corporate,4,29.99,0.0,119.96,70.91,49.05
ORD-01134,2024-03-27,West,Electronics,Headphones,Retail,3,149.0,0.2,357.6,228.09,129.51
ORD-01135,2022-02-22,North,Home & Kitchen,Coffee Maker,Corporate,3,59.99,0.05,170.97,97.68,73.29
ORD-01136,2024-08-31,West,Clothing,T-Shirt,Corporate,2,19.99,0.0,39.98,23.23,16.75
ORD-01137,2023-10-29,West,Clothing,Dress,Wholesale,4,59.99,0.1,215.96,136.56,79.4
ORD-01138,2024-05-26,West,Electronics,Monitor,Corporate,3,279.0,0.1,753.3,486.66,266.64
ORD-01139,2024-10-30,North,Clothing,Sneakers,Corporate,1,79.99,0.0,79.99,45.98,34.01
ORD-01140,2024-08-14,South,Sports,Dumbbells,Retail,4,34.99,0.2,111.97,74.33,37.64
ORD-01141,2023-03-10,South,Electronics,Laptop,Wholesale,5,899.0,0.1,4045.5,2130.79,1914.71
ORD-01142,2024-02-25,East,Clothing,Jacket,Retail,4,89.99,0.2,287.97,168.63,119.34
ORD-01143,2024-12-30,West,Electronics,Headphones,Wholesale,3,149.0,0.1,402.3,205.49,196.81
ORD-01144,2024-02-12,West,Sports,Yoga Mat,Retail,2,24.99,0.0,49.98,23.15,26.83
ORD-01145,2023-11-28,South,Electronics,Tablet,Corporate,2,329.0,0.0,658.0,390.27,267.73
ORD-01146,2022-01-04,East,Electronics,Tablet,Wholesale,4,329.0,0.1,1184.4,785.62,398.78
ORD-01147,2024-01-18,South,Clothing,T-Shirt,Wholesale,4,19.99,0.1,71.96,42.44,29.52
ORD-01148,2023-10-10,South,Home & Kitchen,Coffee Maker,Corporate,4,59.99,0.2,191.97,124.39,67.58
ORD-01149,2023-08-04,South,Electronics,Tablet,Corporate,2,329.0,0.2,526.4,308.29,218.11
ORD-01150,2025-03-21,West,Clothing,Sneakers,Wholesale,4,79.99,0.1,287.96,146.8,141.16
ORD-01151,2022-11-09,South,Clothing,T-Shirt,Wholesale,2,19.99,0.1,35.98,22.35,13.63
ORD-01152,2025-09-12,South,Electronics,Tablet,Wholesale,4,329.0,0.2,1052.8,685.65,367.15
ORD-01153,2024-03-12,West,Electronics,Tablet,Wholesale,4,329.0,0.2,1052.8,761.22,291.58
ORD-01154,2022-07-19,South,Home & Kitchen,Lamp,Corporate,1,24.99,0.2,19.99,12.39,7.6
ORD-01155,2022-12-02,South,Sports,Water Bottle,Corporate,3,12.99,0.0,38.97,18.76,20.21
ORD-01156,2023-02-05,North,Home & Kitchen,Lamp,Retail,1,24.99,0.2,19.99,14.19,5.8
